"seminar_id","university","discipline","department","condition","total_speakers","speakers_with_demographics","num_urm","num_black","num_hispanic","num_native_american","num_female","num_male","num_white","num_asian","pct_urm","pct_black","pct_hispanic","pct_native_american","pct_female","pct_male","pct_white","pct_asian","has_any_urm","has_any_black","has_any_hispanic","has_any_native_american","has_any_female","num_junior_speakers","num_senior_speakers","num_black_junior","num_black_senior","num_hispanic_junior","num_hispanic_senior","num_urm_junior","num_urm_senior","pct_black_junior","pct_black_senior","pct_hispanic_junior","pct_hispanic_senior","pct_urm_junior","pct_urm_senior","has_any_black_junior","has_any_black_senior","has_any_hispanic_junior","has_any_hispanic_senior","has_any_urm_junior","has_any_urm_senior","has_fall_speakers","has_spring_speakers","fall_total_speakers","fall_speakers_with_demographics","fall_num_urm","fall_num_black","fall_num_hispanic","fall_num_female","fall_pct_urm","fall_pct_black","fall_pct_hispanic","fall_pct_female","spring_total_speakers","spring_speakers_with_demographics","spring_num_urm","spring_num_black","spring_num_hispanic","spring_num_female","spring_pct_urm","spring_pct_black","spring_pct_hispanic","spring_pct_female","num_speakers_with_phd_year","pct_speakers_with_phd_year","mean_years_from_phd","median_years_from_phd","min_years_from_phd","max_years_from_phd","num_current_students","pct_current_students","treatment","department_std","bin_category","batch_number","total_faculty","urm_faculty","women_faculty","frac_urm_faculty","frac_women_faculty","dept_ranking","general_ranking","missing_dept_rank","num_recipients","total_peer_departments","total_urm_peer_faculty","pct_female_recipients","pct_urm_recipients","pct_black_recipients","pct_hispanic_recipients","pct_assistant_prof_recipients","num_email_recipients_analyzed","num_distinct_seminars","bin_7_11","bin_1_3","bin_17_26","bin_3_5","bin_5_7","bin_0_1","batch_1","batch_2","batch_3","batch_4","batch_5","batch_6","batch_7","batch_8","batch_9","disc_mathematics","disc_physics","disc_computer_science","disc_mechanical_engineering","bin_11_17","num_non_urm","fall_num_non_urm","spring_num_non_urm","num_non_black","num_non_hispanic","num_non_female","fall_num_non_black","fall_num_non_hispanic","fall_num_non_female","spring_num_non_black","spring_num_non_hispanic","spring_num_non_female","pct_non_urm","fall_pct_non_urm","spring_pct_non_urm","has_any_non_urm","fall_has_any_urm","spring_has_any_urm","fall_has_any_non_urm","spring_has_any_non_urm","fall_has_any_black","spring_has_any_black","fall_has_any_hispanic","spring_has_any_hispanic","fall_has_any_female","spring_has_any_female","pct_speakers","has_speakers","pct_urm_female","approx_num_urm_female","has_any_urm_female","pct_black_female","approx_num_black_female","has_any_black_female","pct_black_male","approx_num_black_male","has_any_black_male","pct_hispanic_female","approx_num_hispanic_female","has_any_hispanic_female","pct_hispanic_male","approx_num_hispanic_male","has_any_hispanic_male"
"df0f44-8f708d-a7","University of California, Los Angeles","Mathematics","University of California, Los Angeles-Mathematics","control",9,9,0,0,0,0,0,9,3,6,0,0,0,0,0,100,33.3333333333333,66.6666666666667,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,88.8888888888889,4.66666666666667,3,1,10,5,62.5,0,"University of California, Los Angeles-Mathematics","(17,26]",6,51,2,6,0.0392156862745098,0.117647058823529,7,16,0,2,40,33,0.5,0.5,0.5,0,0,2,17,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,9,9,0,9,9,9,9,9,9,0,0,0,100,100,0,1,0,0,1,0,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"df1734-108d8a-11","Massachusetts Institute of Technology","Computer Science","Massachusetts Institute of Technology-Computer Science","control",12,12,0,0,0,0,2,10,7,5,0,0,0,0,16.6666666666667,83.3333333333333,58.3333333333333,41.6666666666667,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,0,0,0,9,9,0,0,0,2,0,0,0,22.2222222222222,8,66.6666666666667,11,5,1,42,3,37.5,0,"Massachusetts Institute of Technology-Computer Science","(3,5]",8,63,2,13,0.0317460317460317,0.206349206349206,2,2,0,5,40,34,0.25,0.125,0,0.125,0,8,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12,3,9,12,12,10,3,3,3,9,9,7,100,100,100,1,0,0,1,1,0,0,0,0,0,1,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"df33b5-6d426e-82","Massachusetts Institute of Technology","Computer Science","Massachusetts Institute of Technology-Computer Science","control",17,17,0,0,0,0,2,15,15,2,0,0,0,0,11.7647058823529,88.2352941176471,88.2352941176471,11.7647058823529,0,0,0,0,1,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,7,0,0,0,1,0,0,0,14.2857142857143,10,10,0,0,0,1,0,0,0,10,16,94.1176470588235,21,18,3,48,1,6.25,0,"Massachusetts Institute of Technology-Computer Science","(3,5]",5,63,2,13,0.0317460317460317,0.206349206349206,2,2,0,5,40,34,0.25,0.125,0,0.125,0,8,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,17,7,10,17,17,15,7,7,6,10,10,9,100,100,100,1,0,0,1,1,0,0,0,0,1,1,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"df9bc4-60a724-a2","Florida State University","Chemistry","Florida State University-Chemistry","control",32,32,4,3,1,0,5,27,16,12,12.5,9.375,3.125,0,15.625,84.375,50,37.5,1,1,1,0,1,6,22,0,3,0,1,0,4,0,13.6363636363636,0,4.54545454545455,0,18.1818181818182,0,1,0,1,0,1,1,1,23,23,3,2,1,5,13.0434782608696,8.69565217391304,4.34782608695652,21.7391304347826,9,9,1,1,0,0,11.1111111111111,11.1111111111111,0,0,28,87.5,16.8333333333333,16.5,8,29,16,57.1428571428571,0,"Florida State University-Chemistry","(7,11]",4,33,0,6,0,0.181818181818182,56,52,0,3,40,34,0.3333,0,0,0,0,3,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,20,8,29,31,27,21,22,18,8,9,9,87.5,86.9565217391304,88.8888888888889,1,1,1,1,1,1,1,1,0,1,0,100,1,1.953125,1,1,1.46484375,0,0,7.91015625,3,1,0.48828125,0,0,2.63671875,1,1
"dffd39-41b7b0-14","University of California, Irvine","Computer Science","University of California, Irvine-Computer Science","treatment",21,21,0,0,0,0,0,21,9,12,0,0,0,0,0,100,42.8571428571429,57.1428571428571,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,10,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,20,95.2380952380952,17.4117647058824,14,2,38,3,15,1,"University of California, Irvine-Computer Science","(5,7]",2,54,2,10,0.037037037037037,0.185185185185185,33,34,0,3,40,42,0.3333,0,0,0,0,3,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,21,10,11,21,21,21,10,10,10,11,11,11,100,100,100,1,0,0,1,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dffebf-43f15b-8a","University of Houston","Chemistry","University of Houston-Chemistry","treatment",27,27,1,0,1,0,4,23,20,6,3.7037037037037,0,3.7037037037037,0,14.8148148148148,85.1851851851852,74.0740740740741,22.2222222222222,1,0,1,0,1,14,10,0,0,0,1,0,1,0,0,0,10,0,10,0,0,0,1,0,1,1,1,11,11,0,0,0,1,0,0,0,9.09090909090909,16,16,1,0,1,3,6.25,0,6.25,18.75,24,88.8888888888889,16.9583333333333,15,8,39,0,0,1,"University of Houston-Chemistry","[0,1]",8,32,1,6,0.03125,0.1875,78,102,0,2,40,41,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26,11,15,27,26,23,11,11,10,16,15,13,96.2962962962963,100,93.75,1,0,1,1,1,0,0,0,1,1,1,100,1,0.548696844993141,0,0,0,0,0,0,0,0,0.548696844993141,0,0,3.15500685871056,1,1
"e00233-07d0ce-1c","University of Colorado Denver","Chemistry","University of Colorado Denver-Chemistry","treatment",11,11,1,1,0,0,2,9,5,5,9.09090909090909,9.09090909090909,0,0,18.1818181818182,81.8181818181818,45.4545454545455,45.4545454545455,1,1,0,0,1,6,4,1,0,0,0,1,0,16.6666666666667,0,0,0,16.6666666666667,0,1,0,0,0,1,0,1,0,11,11,1,1,0,2,9.09090909090909,9.09090909090909,0,18.1818181818182,0,0,0,0,0,0,0,0,0,0,10,90.9090909090909,17.8,16,7,36,0,0,1,"University of Colorado Denver-Chemistry","(1,3]",7,13,1,3,0.0769230769230769,0.230769230769231,130,130,0,2,40,24,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,0,10,11,9,10,11,9,0,0,0,90.9090909090909,90.9090909090909,0,1,1,0,1,0,1,0,0,0,1,0,100,1,1.65289256198347,0,0,1.65289256198347,0,0,7.43801652892562,1,1,0,0,0,0,0,0
"e06e18-dde140-34","Columbia University","Mathematics","Columbia University-Mathematics","treatment",12,12,0,0,0,0,0,12,6,6,0,0,0,0,0,100,50,50,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,12,100,13,3,2,48,4,33.3333333333333,1,"Columbia University-Mathematics","(11,17]",6,31,0,6,0,0.193548387096774,11,12,0,17,40,33,0.0741,0.037,0.037,0,0,27,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,12,0,12,12,12,12,0,0,0,12,12,12,100,0,100,1,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e07029-756bcc-d6","University of Wisconsin-Madison","Chemistry","University of Wisconsin-Madison-Chemistry","treatment",9,9,2,1,1,0,2,7,6,1,22.2222222222222,11.1111111111111,11.1111111111111,0,22.2222222222222,77.7777777777778,66.6666666666667,11.1111111111111,1,1,1,0,1,1,7,0,1,0,1,0,2,0,14.2857142857143,0,14.2857142857143,0,28.5714285714286,0,1,0,1,0,1,1,1,5,5,1,1,0,2,20,20,0,40,4,4,1,0,1,0,25,0,25,0,8,88.8888888888889,24.5,20.5,13,45,0,0,1,"University of Wisconsin-Madison-Chemistry","(7,11]",3,39,0,10,0,0.256410256410256,14,38,0,2,40,26,0,0,0,0,0,48,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,4,3,8,8,7,4,5,3,4,3,4,77.7777777777778,80,75,1,1,1,1,1,1,0,0,1,1,0,100,1,4.93827160493827,0,0,2.46913580246914,0,0,8.64197530864198,1,1,2.46913580246914,0,0,8.64197530864198,1,1
"e077f4-d030f7-25","Rutgers University-New Brunswick","Chemistry","Rutgers University-New Brunswick-Chemistry","treatment",6,6,1,0,1,0,2,4,1,4,16.6666666666667,0,16.6666666666667,0,33.3333333333333,66.6666666666667,16.6666666666667,66.6666666666667,1,0,1,0,1,5,1,0,0,1,0,1,0,0,0,20,0,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,1,0,1,2,16.6666666666667,0,16.6666666666667,33.3333333333333,6,100,10.5,4.5,2,33,0,0,1,"Rutgers University-New Brunswick-Chemistry","(3,5]",3,37,3,10,0.0810810810810811,0.27027027027027,65,40,0,2,40,31,0.5,0.5,0.5,0,0,2,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,5,6,5,4,0,0,0,6,5,4,83.3333333333333,0,83.3333333333333,1,0,1,0,1,0,0,0,1,0,1,100,1,5.55555555555555,0,0,0,0,0,0,0,0,5.55555555555555,0,0,11.1111111111111,1,1
"e09f61-d1354f-65","Indiana University Bloomington","Physics","Indiana University Bloomington-Physics","control",4,4,1,0,1,0,0,4,1,2,25,0,25,0,0,100,25,50,1,0,1,0,0,1,3,0,0,0,1,0,1,0,0,0,33.3333333333333,0,33.3333333333333,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,4,1,0,1,0,25,0,25,0,4,100,24,27,11,34,1,25,0,"Indiana University Bloomington-Physics","(1,3]",8,34,2,6,0.0588235294117647,0.176470588235294,52,68,0,3,40,34,0.25,0,0,0,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,3,4,3,4,0,0,0,4,3,4,75,0,75,1,0,1,0,1,0,0,0,1,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,25,1,1
"e0a24e-6b3a34-3b","Columbia University","Physics","Columbia University-Physics","treatment",15,15,0,0,0,0,2,13,13,2,0,0,0,0,13.3333333333333,86.6666666666667,86.6666666666667,13.3333333333333,0,0,0,0,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,0,0,0,12,12,0,0,0,2,0,0,0,16.6666666666667,10,66.6666666666667,15.4,9.5,6,46,0,0,1,"Columbia University-Physics","(5,7]",6,37,3,7,0.0810810810810811,0.189189189189189,9,12,0,5,40,48,0.125,0.125,0,0.125,0,8,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,15,3,12,15,15,13,3,3,3,12,12,10,100,100,100,1,0,0,1,1,0,0,0,0,0,1,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e0b321-06e3a5-fd","Cornell University","Computer Science","Cornell University-Computer Science","control",9,9,1,0,1,0,1,8,4,4,11.1111111111111,0,11.1111111111111,0,11.1111111111111,88.8888888888889,44.4444444444444,44.4444444444444,1,0,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,9,1,0,1,1,11.1111111111111,0,11.1111111111111,11.1111111111111,0,0,0,0,0,0,0,0,0,0,7,77.7777777777778,10.2857142857143,13,1,14,0,0,0,"Cornell University-Computer Science","(7,11]",5,66,2,16,0.0303030303030303,0.242424242424242,6,13,0,8,40,34,0.375,0.125,0,0.125,0,8,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8,8,0,9,8,8,9,8,8,0,0,0,88.8888888888889,88.8888888888889,0,1,1,0,1,0,0,0,1,0,1,0,100,1,1.23456790123457,0,0,0,0,0,0,0,0,1.23456790123457,0,0,9.87654320987654,1,1
"e0bb44-3b6096-91","University of Massachusetts Amherst","Mathematics","University of Massachusetts Amherst-Mathematics","control",3,3,1,0,1,0,0,3,1,1,33.3333333333333,0,33.3333333333333,0,0,100,33.3333333333333,33.3333333333333,1,0,1,0,0,3,0,0,0,1,0,1,0,0,0,33.3333333333333,0,33.3333333333333,0,0,0,1,0,1,0,1,0,3,3,1,0,1,0,33.3333333333333,0,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,3,100,6.66666666666667,6,5,9,0,0,0,"University of Massachusetts Amherst-Mathematics","(11,17]",3,45,2,12,0.0444444444444444,0.266666666666667,62,64,0,4,40,29,0,0,0,0,0,4,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,2,0,3,2,3,3,2,3,0,0,0,66.6666666666667,66.6666666666667,0,1,1,0,1,0,0,0,1,0,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,33.3333333333333,1,1
"e0d5ca-21e936-43","University of California, Berkeley","Chemistry","University of California, Berkeley-Chemistry","treatment",4,4,0,0,0,0,0,4,1,3,0,0,0,0,0,100,25,75,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,100,25.25,25.5,14,36,0,0,1,"University of California, Berkeley-Chemistry","(11,17]",3,52,3,14,0.0576923076923077,0.269230769230769,3,15,0,2,40,24,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,4,4,4,4,0,0,0,4,4,4,100,0,100,1,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e11e1c-cc16b0-26","Columbia University","Mathematics","Columbia University-Mathematics","treatment",14,14,2,1,1,0,3,11,10,2,14.2857142857143,7.14285714285714,7.14285714285714,0,21.4285714285714,78.5714285714286,71.4285714285714,14.2857142857143,1,1,1,0,1,6,6,1,0,0,0,1,0,16.6666666666667,0,0,0,16.6666666666667,0,1,0,0,0,1,0,1,1,7,7,2,1,1,2,28.5714285714286,14.2857142857143,14.2857142857143,28.5714285714286,7,7,0,0,0,1,0,0,0,14.2857142857143,14,100,4.5,4,1,9,6,42.8571428571429,1,"Columbia University-Mathematics","(11,17]",2,31,0,6,0,0.193548387096774,11,12,0,17,40,33,0.0741,0.037,0.037,0,0,27,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,12,5,7,13,13,11,6,6,5,7,7,6,85.7142857142857,71.4285714285714,100,1,1,0,1,1,1,0,1,0,1,1,100,1,3.06122448979592,0,0,1.53061224489796,0,0,5.61224489795918,1,1,1.53061224489796,0,0,5.61224489795918,1,1
"e13ab9-948e25-5d","University of Miami","Mathematics","University of Miami-Mathematics","treatment",7,7,0,0,0,0,3,4,6,1,0,0,0,0,42.8571428571429,57.1428571428571,85.7142857142857,14.2857142857143,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,2,0,0,0,100,5,5,0,0,0,1,0,0,0,20,6,85.7142857142857,27.5,23,13,47,0,0,1,"University of Miami-Mathematics","(1,3]",9,29,2,1,0.0689655172413793,0.0344827586206897,89,65,0,1,40,28,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,2,5,7,7,4,2,2,0,5,5,4,100,100,100,1,0,0,1,1,0,0,0,0,1,1,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e14c3e-4e177c-ea","University of New Mexico","Physics","University of New Mexico-Physics","control",4,4,0,0,0,0,0,4,2,2,0,0,0,0,0,100,50,50,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,100,27.75,31,13,36,0,0,0,"University of New Mexico-Physics","(3,5]",6,24,2,6,0.0833333333333333,0.25,77,131,0,2,40,24,0,0.5,0,0.5,0,2,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,1,3,4,4,4,1,1,1,3,3,3,100,100,100,1,0,0,1,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e15d24-5ab08a-b5","Rice University","Chemistry","Rice University-Chemistry","treatment",45,45,3,2,1,0,9,36,28,14,6.66666666666667,4.44444444444444,2.22222222222222,0,20,80,62.2222222222222,31.1111111111111,1,1,1,0,1,25,17,2,0,0,1,2,1,8,0,0,5.88235294117647,8,5.88235294117647,1,0,0,1,1,1,1,1,19,19,0,0,0,5,0,0,0,26.3157894736842,26,26,3,2,1,4,11.5384615384615,7.69230769230769,3.84615384615385,15.3846153846154,42,93.3333333333333,16.6666666666667,13.5,4,47,0,0,1,"Rice University-Chemistry","[0,1]",3,28,2,5,0.0714285714285714,0.178571428571429,28,17,0,2,40,22,0,0.5,0,0.5,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42,19,23,43,44,36,19,19,14,24,25,22,93.3333333333333,100,88.4615384615385,1,0,1,1,1,0,1,0,1,1,1,100,1,1.33333333333333,1,1,0.888888888888889,0,0,3.55555555555556,2,1,0.444444444444444,0,0,1.77777777777778,1,1
"e17c10-3cde42-01","University of Pittsburgh","Physics","University of Pittsburgh-Physics","treatment",27,27,0,0,0,0,3,24,16,11,0,0,0,0,11.1111111111111,88.8888888888889,59.2592592592593,40.7407407407407,0,0,0,0,1,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,17,0,0,0,1,0,0,0,5.88235294117647,10,10,0,0,0,2,0,0,0,20,23,85.1851851851852,9,6,1,34,8,34.7826086956522,1,"University of Pittsburgh-Physics","(1,3]",8,37,0,4,0,0.108108108108108,43,66,0,2,40,43,0.5,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,27,17,10,27,27,24,17,17,16,10,10,8,100,100,100,1,0,0,1,1,0,0,0,0,1,1,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e18cb9-0c2421-4d","University of California, Irvine","Mathematics","University of California, Irvine-Mathematics","control",4,4,0,0,0,0,1,3,2,2,0,0,0,0,25,75,50,50,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,0,0,1,0,0,0,25,0,0,0,0,0,0,0,0,0,0,4,100,4.25,4.5,2,6,0,0,0,"University of California, Irvine-Mathematics","(11,17]",9,43,3,4,0.0697674418604651,0.0930232558139535,37,34,0,2,40,41,0.5,0,0,0,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,4,4,0,4,4,3,4,4,3,0,0,0,100,100,0,1,0,0,1,0,0,0,0,0,1,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e191e4-9ea3e8-79","Tulane University","Mathematics","Tulane University-Mathematics","treatment",19,19,2,1,1,0,3,16,9,8,10.5263157894737,5.26315789473684,5.26315789473684,0,15.7894736842105,84.2105263157895,47.3684210526316,42.1052631578947,1,1,1,0,1,10,7,1,0,1,0,2,0,10,0,10,0,20,0,1,0,1,0,1,0,1,1,9,9,0,0,0,2,0,0,0,22.2222222222222,10,10,2,1,1,1,20,10,10,10,18,94.7368421052632,11.0714285714286,6,1,47,4,22.2222222222222,1,"Tulane University-Mathematics","(7,11]",8,23,1,4,0.0434782608695652,0.173913043478261,77,69,0,7,40,30,0.1429,0.1429,0.1429,0,0,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,17,9,8,18,18,16,9,9,7,9,9,9,89.4736842105263,100,80,1,0,1,1,1,0,1,0,1,1,1,100,1,1.66204986149584,0,0,0.831024930747922,0,0,4.43213296398892,1,1,0.831024930747922,0,0,4.43213296398892,1,1
"e1abab-0d17ba-7d","Florida State University","Chemistry","Florida State University-Chemistry","control",12,12,2,0,2,0,2,10,6,4,16.6666666666667,0,16.6666666666667,0,16.6666666666667,83.3333333333333,50,33.3333333333333,1,0,1,0,1,5,6,0,0,2,0,2,0,0,0,40,0,40,0,0,0,1,0,1,0,1,1,6,6,0,0,0,1,0,0,0,16.6666666666667,6,6,2,0,2,1,33.3333333333333,0,33.3333333333333,16.6666666666667,11,91.6666666666667,22.3,20.5,8,38,1,9.09090909090909,0,"Florida State University-Chemistry","(7,11]",4,33,0,6,0,0.181818181818182,56,52,0,3,40,34,0.3333,0,0,0,0,3,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,6,4,12,10,10,6,6,5,6,4,5,83.3333333333333,100,66.6666666666667,1,0,1,1,1,0,0,0,1,1,1,100,1,2.77777777777778,0,0,0,0,0,0,0,0,2.77777777777778,0,0,13.8888888888889,2,1
"e1b7fc-8956dd-b1","University of Notre Dame","Chemistry","University of Notre Dame-Chemistry","treatment",11,11,3,3,0,0,1,10,8,0,27.2727272727273,27.2727272727273,0,0,9.09090909090909,90.9090909090909,72.7272727272727,0,1,1,0,0,1,2,8,1,2,0,0,1,2,50,25,0,0,50,25,1,1,0,0,1,1,1,1,8,8,3,3,0,0,37.5,37.5,0,0,3,3,0,0,0,1,0,0,0,33.3333333333333,10,90.9090909090909,22.7,22.5,12,35,0,0,1,"University of Notre Dame-Chemistry","(1,3]",6,41,1,10,0.024390243902439,0.24390243902439,44,20,0,2,40,32,0.5,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,5,3,8,11,10,5,8,8,3,3,2,72.7272727272727,62.5,100,1,1,0,1,1,1,0,0,0,0,1,100,1,2.47933884297521,0,0,2.47933884297521,0,0,24.7933884297521,3,1,0,0,0,0,0,0
"e1bd81-ade74f-e6","Brown University","Computer Science","Brown University-Computer Science","control",21,21,0,0,0,0,2,19,11,10,0,0,0,0,9.52380952380952,90.4761904761905,52.3809523809524,47.6190476190476,0,0,0,0,1,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,10,0,0,0,1,0,0,0,10,11,11,0,0,0,1,0,0,0,9.09090909090909,19,90.4761904761905,8.1875,5.5,1,30,3,15.7894736842105,0,"Brown University-Computer Science","(1,3]",7,39,0,10,0,0.256410256410256,27,9,0,3,40,34,0.3333,0.3333,0,0.3333,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,21,10,11,21,21,19,10,10,9,11,11,10,100,100,100,1,0,0,1,1,0,0,0,0,1,1,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e1ccc1-c89710-b2","Colorado State University","Computer Science","Colorado State University-Computer Science","control",33,33,1,0,1,0,8,25,23,9,3.03030303030303,0,3.03030303030303,0,24.2424242424242,75.7575757575758,69.6969696969697,27.2727272727273,1,0,1,0,1,12,15,0,0,1,0,1,0,0,0,8.33333333333333,0,8.33333333333333,0,0,0,1,0,1,0,1,1,7,7,0,0,0,2,0,0,0,28.5714285714286,26,26,1,0,1,6,3.84615384615385,0,3.84615384615385,23.0769230769231,27,81.8181818181818,16.3809523809524,15,2,39,6,22.2222222222222,0,"Colorado State University-Computer Science","[0,1]",2,27,1,4,0.037037037037037,0.148148148148148,94,108,0,2,40,26,0,0,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,32,7,25,33,32,25,7,7,5,26,25,20,96.969696969697,100,96.1538461538462,1,0,1,1,1,0,0,0,1,1,1,100,1,0.734618916437098,0,0,0,0,0,0,0,0,0.734618916437098,0,0,2.29568411386593,1,1
"e1ece5-5e97a2-ca","University of California, Riverside","Chemistry","University of California, Riverside-Chemistry","treatment",16,16,1,0,1,0,3,13,7,8,6.25,0,6.25,0,18.75,81.25,43.75,50,1,0,1,0,1,4,11,0,0,1,0,1,0,0,0,25,0,25,0,0,0,1,0,1,0,1,0,16,16,1,0,1,3,6.25,0,6.25,18.75,0,0,0,0,0,0,0,0,0,0,15,93.75,16.3333333333333,14,8,30,9,60,1,"University of California, Riverside-Chemistry","(3,5]",1,46,1,9,0.0217391304347826,0.195652173913043,74,72,0,2,40,42,0,0,0,0,0,2,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,16,15,13,16,15,13,0,0,0,93.75,93.75,0,1,1,0,1,0,0,0,1,0,1,0,100,1,1.171875,0,0,0,0,0,0,0,0,1.171875,0,0,5.078125,1,1
