seminar_id,university,discipline,condition,total_speakers,unique_speakers,speakers_from_db,urm_from_db,black_from_db,hispanic_from_db,female_from_db,pct_from_db,pct_urm_from_db,pct_black_from_db,pct_hispanic_from_db,pct_female_from_db,any_from_db,any_urm_from_db,any_black_from_db,any_hispanic_from_db,any_female_from_db
1d45c4-c5c48c-b8,University of Kentucky,Mechanical Engineering,treatment,13,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1d6037-61f0ad-b7,University of Chicago,Mathematics,control,10,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1db731-735a1f-fe,Michigan State University,Physics,control,21,21,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1dd1fd-04f157-e4,University of Michigan,Computer Science,treatment,3,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1de9d2-a8993a-72,Johns Hopkins University,Physics,control,17,17,1,0,0,0,0,5.88235294117647,0.0,0.0,0.0,0.0,1,0,0,0,0
1deb5d-36fe46-e0,University of Alabama,Chemistry,treatment,21,21,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1df397-ac900e-5d,University of Wisconsin-Madison,Mathematics,control,20,20,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1dfdc5-617b7e-53,Rutgers University-New Brunswick,Mathematics,control,12,11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1e22cb-20fc56-2c,Oklahoma State University-Stillwater,Mathematics,control,4,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1e4af5-864e8d-7a,Utah State University,Chemistry,treatment,28,24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1e5d13-0a8490-ac,Tufts University,Physics,treatment,28,25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1edc86-46ceaf-44,University of Washington,Mathematics,treatment,6,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1f05d2-c38084-b9,North Dakota State University,Mathematics,treatment,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1f13a2-8b1743-9c,"University of California, Berkeley",Mathematics,treatment,6,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1f196d-0e3b15-5c,University of Hawaii at Manoa,Mathematics,control,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1f2dd8-b41656-3d,Brandeis University,Mathematics,treatment,14,14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1f2ffb-e70142-7c,University of Washington,Mathematics,treatment,8,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1f52d0-155a70-a9,Johns Hopkins University,Chemistry,control,12,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1f8281-5b0696-14,University of Arizona,Chemistry,control,5,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1fa975-3356fd-4d,Massachusetts Institute of Technology,Chemistry,treatment,17,17,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1fc5ce-174f62-39,"University of California, Los Angeles",Chemistry,treatment,16,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1ff564-ee5117-1d,University of Pennsylvania,Mathematics,control,16,15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1ff62d-8feb49-c9,Dartmouth College,Mathematics,treatment,19,19,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
20166e-41d1c4-b0,Tufts University,Physics,treatment,24,22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2049a8-02b4f2-d4,"University of California, Irvine",Mathematics,control,11,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
204f85-979a42-90,University of Kentucky,Mathematics,control,12,11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
20687a-dd55d8-e1,University of Chicago,Mathematics,control,7,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2071f1-c8ee5b-88,University of Oklahoma,Mathematics,treatment,15,15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
20b5f4-babe1c-53,Stony Brook University,Physics,treatment,16,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
20cf69-fbca32-ac,Dartmouth College,Physics,control,19,19,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
20e351-fc70ca-68,Johns Hopkins University,Mathematics,control,14,14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2103ca-eaca9e-c3,Ohio State University,Physics,treatment,38,38,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2129db-85fa2d-7a,University of Hawaii at Manoa,Physics,control,12,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
213f4f-ffa635-c0,University of Michigan,Mathematics,treatment,8,8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
214c5f-278771-f5,University of Michigan,Chemistry,treatment,7,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
21b611-c02b39-a4,Arizona State University,Physics,treatment,25,25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
21b81e-93bda8-d7,Tulane University,Computer Science,control,17,17,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
222e67-a35c2b-88,University of Tennessee,Physics,control,24,20,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
223285-14f038-2a,New York University,Physics,treatment,16,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
227222-df75da-75,University of Arizona,Physics,control,10,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
227db7-e955f2-1d,Vanderbilt University,Mathematics,control,8,8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
227f57-d1b682-fa,University of Missouri,Mathematics,control,9,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
229cdd-473b85-6e,Washington State University,Physics,treatment,26,26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
22b1d2-b9da12-d2,Johns Hopkins University,Mechanical Engineering,control,4,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
22c22e-62879e-83,University of Illinois Urbana-Champaign,Mechanical Engineering,treatment,30,29,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
22f72a-8ed382-6e,University of South Carolina,Mathematics,control,7,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
230c42-18b349-86,Carnegie Mellon University,Mathematics,treatment,20,20,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
235413-77381d-74,University of Colorado Boulder,Physics,control,20,20,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
239860-b2b400-44,Tulane University,Chemistry,control,21,17,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
23a36e-69b407-1e,Pennsylvania State University,Physics,control,15,15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
23b4cd-a54bb7-b8,University of Notre Dame,Mathematics,treatment,19,18,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
242ac9-6e29b2-67,University of Michigan,Mathematics,treatment,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
247c10-ca0668-ce,Northwestern University,Mathematics,treatment,29,24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
249308-980400-28,University of Chicago,Mathematics,control,19,19,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
249470-3fa383-98,Pennsylvania State University,Mathematics,control,27,27,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
24ce84-6a64c2-bd,University of Michigan,Physics,treatment,23,23,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
24e5fe-8957fe-3c,University at Buffalo,Mathematics,control,8,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
24ea37-a9ded1-11,Rice University,Mathematics,treatment,14,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
24efab-827d6c-e1,Georgia Institute of Technology,Chemistry,treatment,10,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
25339d-784088-07,University of Notre Dame,Mathematics,treatment,24,23,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
255e18-fa2507-67,Tufts University,Physics,treatment,8,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
256909-179d98-d1,University of Connecticut,Physics,treatment,5,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
256e9f-28c591-16,University of New Mexico,Computer Science,treatment,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2570c3-528877-76,Boston University,Physics,control,10,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
259310-60d7ea-1d,University of Texas at Dallas,Mathematics,treatment,11,11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
25c262-8f8251-d0,"Graduate Center, CUNY",Mathematics,treatment,21,21,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
25ecbf-8944f9-39,Princeton University,Chemistry,treatment,17,17,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2612b4-ca5ac1-47,University of Utah,Chemistry,treatment,33,33,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
269f60-9743d8-c0,Ohio State University,Mathematics,treatment,13,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2719a6-c7fe27-38,University of Wisconsin-Madison,Mathematics,control,9,8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
271ebe-13a861-2a,University of Michigan,Physics,treatment,5,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
273fa2-5060ca-c8,Rensselaer Polytechnic Institute,Mathematics,treatment,18,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
275a9b-117962-2d,University of Michigan,Chemistry,treatment,10,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
277204-7c5825-e2,University of Wisconsin-Madison,Physics,control,53,51,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
278db4-02d7d5-e4,University of Alabama at Birmingham,Mathematics,control,12,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
27f1e7-f97c46-86,Cornell University,Mathematics,control,12,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
27fbdf-258406-7b,University of Virginia,Mathematics,control,17,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
282006-c4871c-c8,Arizona State University,Chemistry,control,44,44,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
28299d-f555ed-05,University of Michigan,Chemistry,treatment,10,8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
28327b-02544c-61,Ohio State University,Physics,treatment,30,22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
283950-c8da24-ee,University of Michigan,Physics,treatment,19,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
286adc-8b7e57-da,University of Tennessee,Mathematics,control,7,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
287587-a536b6-92,Boston University,Computer Science,treatment,16,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
289207-9b98ab-c3,"University of California, Los Angeles",Physics,treatment,10,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
28aa3d-1acaa4-b9,Harvard University,Physics,treatment,25,21,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
28db97-87a6e9-21,Arizona State University,Physics,treatment,21,21,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2917a9-10c521-36,Stony Brook University,Physics,treatment,12,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2a3bb1-3ffdb0-2a,Dartmouth College,Mathematics,treatment,14,14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2a4362-a16ae7-07,University of Illinois Chicago,Mathematics,control,34,33,1,1,0,1,1,2.941176470588235,2.941176470588235,0.0,2.941176470588235,2.941176470588235,1,1,0,1,1
2a447b-1b6ad2-e8,University of Illinois Chicago,Mechanical Engineering,treatment,12,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2a5bc9-cc81b4-5e,University of Kansas,Chemistry,control,20,19,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2a8559-6c649c-0b,University of Texas at Arlington,Chemistry,treatment,17,17,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2aca4e-ee5d9c-88,University of Missouri,Mathematics,control,7,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2b17d0-21e67b-da,"University of California, Santa Barbara",Chemistry,treatment,35,33,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2b4cc5-6b1915-92,Northwestern University,Mathematics,treatment,3,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2b64a2-439aff-3c,University of Virginia,Physics,control,11,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2b6f21-88b562-82,Harvard University,Physics,treatment,23,23,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2ba917-158630-c2,"University of California, Los Angeles",Mechanical Engineering,control,19,19,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2baa2e-bd8e39-bc,University of Michigan,Mathematics,treatment,10,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2bb577-beec08-36,Tufts University,Physics,treatment,6,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2bcbfb-c365c7-42,"University of California, Berkeley",Mathematics,treatment,15,15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2be995-e1ff50-6a,"University of California, Davis",Physics,control,16,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2bf4a9-cf5a5d-cb,University of Illinois Urbana-Champaign,Physics,treatment,23,23,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2c76c7-e003bf-44,"University of Maryland, College Park",Mathematics,control,23,19,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2cbcb0-7f6dad-b0,Kansas State University,Physics,treatment,15,11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2cd9d5-da6688-08,Brown University,Mechanical Engineering,treatment,11,11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2cedc1-2c1383-0c,Northeastern University,Mathematics,treatment,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2d0854-b8adde-6d,University of Virginia,Mathematics,control,6,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2d143c-e76d21-cd,University of Nebraska-Lincoln,Mathematics,control,9,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2d244e-252307-08,Texas A&M University,Mathematics,treatment,7,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2d6e0b-a2b1df-c6,Purdue University,Mathematics,treatment,20,20,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2d7e54-e26c65-c7,Oregon State University,Computer Science,control,25,23,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2d9288-a8a2e5-1e,University of South Carolina,Physics,control,23,23,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2d959d-6de411-79,New York University,Chemistry,control,19,19,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2d9b5d-a335ae-d1,Pennsylvania State University,Mathematics,control,5,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2e218a-f9655a-ac,University of Massachusetts Amherst,Mathematics,control,8,8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2e25f5-67151f-a2,Ohio State University,Mathematics,treatment,14,14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2e898f-e2a69f-92,Texas A&M University,Mathematics,treatment,32,32,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2e8de6-79564d-ce,Ohio State University,Mathematics,treatment,5,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2e9e13-38c7a5-46,Arizona State University,Physics,treatment,18,18,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2f2c30-9d8b31-24,"University of California, Davis",Physics,control,3,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2f6158-df5fb5-05,Rutgers University-New Brunswick,Physics,control,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2f8538-e851a0-c8,University of Colorado Boulder,Mathematics,control,8,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2f9bd1-e82290-4a,University of Texas at Arlington,Physics,control,16,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2fc2fc-b03713-a7,Northwestern University,Mathematics,treatment,7,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2ff8fc-f22539-04,University of Connecticut,Chemistry,treatment,24,22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
300242-4f18c1-a7,"Graduate Center, CUNY",Mathematics,treatment,11,11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
30045e-ad83e3-76,University of Notre Dame,Mathematics,treatment,7,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
300f07-e11dda-fe,Harvard University,Computer Science,treatment,10,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
3014fa-d5e3d6-45,University of Delaware,Mathematics,treatment,10,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
301c28-e5dfd7-11,"Graduate Center, CUNY",Mathematics,treatment,10,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
302546-b2b41e-62,University of Notre Dame,Physics,control,26,25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
304530-00d6c1-3d,New York University,Physics,treatment,24,24,1,1,1,0,0,4.166666666666666,4.166666666666666,4.166666666666666,0.0,0.0,1,1,1,0,0
30add6-d82e2f-ec,Stony Brook University,Physics,treatment,9,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
30bb95-6d1ac1-7d,Virginia Tech,Mathematics,control,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
30d2d1-88dbb4-83,"University of California, Los Angeles",Physics,treatment,9,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
310d5f-1d84f2-ed,University of Oklahoma,Physics,control,22,22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
31677e-a65b39-a2,Virginia Tech,Mathematics,control,12,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
3172eb-4eb59c-6d,Massachusetts Institute of Technology,Mathematics,control,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
31af6b-9eda67-bd,Washington State University,Mechanical Engineering,control,26,26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
31cb93-c5a3b5-0d,Texas A&M University,Mathematics,treatment,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
31d1bf-c8cda1-72,"University of Maryland, College Park",Physics,control,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
31daa5-e2bf52-58,University of Arizona,Chemistry,control,5,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
31f5df-7d1f95-e8,University of Massachusetts Amherst,Mathematics,control,7,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
31fb32-d7d59c-ce,Auburn University,Mechanical Engineering,control,4,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
322353-7d6bc3-74,Harvard University,Mechanical Engineering,control,11,11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
325fbe-cc2767-3f,Vanderbilt University,Mechanical Engineering,control,13,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
32cc6a-0513fa-6d,Massachusetts Institute of Technology,Mathematics,control,25,24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
32cf26-167464-a0,Wayne State University,Physics,treatment,15,15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
32d74d-11aee9-20,Mississippi State University,Chemistry,treatment,11,11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
32dc5a-cfc26b-82,University of South Carolina,Mathematics,control,3,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
32eef3-56f794-51,University of Iowa,Chemistry,control,8,8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
331817-d30ba9-50,"University of California, Irvine",Mathematics,control,4,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
333e3d-08f9ee-03,Ohio State University,Chemistry,treatment,14,14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
3351f6-ea5f02-59,Carnegie Mellon University,Mathematics,treatment,8,8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
3372e0-993a9f-54,California Institute of Technology,Mathematics,control,15,14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
338895-06c1c2-6e,Pennsylvania State University,Mathematics,control,13,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
338bb0-beb76d-55,University of Michigan,Chemistry,treatment,5,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
33e8d2-9520a6-58,Indiana University Bloomington,Mathematics,treatment,7,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
33f1bf-d6aad8-24,University of Colorado Boulder,Mathematics,control,26,21,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
33fc23-5ce873-c6,Rensselaer Polytechnic Institute,Chemistry,treatment,9,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
34256f-a76b94-21,Columbia University,Physics,treatment,10,10,1,0,0,0,1,10.0,0.0,0.0,0.0,10.0,1,0,0,0,1
342c05-4fdeb2-42,"University of California, Irvine",Mathematics,control,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
344d47-ddc31a-c1,"University of California, Los Angeles",Physics,treatment,12,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
3470dc-a2d8f8-6c,University of New Mexico,Mathematics,control,24,23,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
34f319-f60689-24,University of Montana,Chemistry,treatment,24,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
34f9d5-1cb21a-dc,North Dakota State University,Mathematics,treatment,10,8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
350cbd-691de9-a7,"University of California, Santa Barbara",Chemistry,treatment,3,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
3562af-e9bbdc-20,University of Arizona,Mathematics,treatment,13,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
35692c-476f38-99,University of Illinois Urbana-Champaign,Chemistry,control,9,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
3596ae-145d30-74,University of Miami,Chemistry,control,10,10,1,1,0,1,0,10.0,10.0,0.0,10.0,0.0,1,1,0,1,0
35dd3e-ffece6-a3,Stanford University,Chemistry,treatment,14,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
35df9c-dcc9b8-c4,"University of California, Davis",Mathematics,control,8,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
363e0a-2f1b83-4f,Iowa State University,Chemistry,control,14,14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
368b9b-4d1a71-f2,Massachusetts Institute of Technology,Physics,treatment,12,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
36a4dc-0708fc-8f,George Washington University,Mathematics,control,8,8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
36c29a-656e79-c3,Louisiana State University,Mathematics,treatment,13,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
36cd78-71dc6d-af,University of Colorado Denver,Mathematics,treatment,6,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
36eec5-bdf308-79,Virginia Tech,Mechanical Engineering,control,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
36f770-e8b3fd-bb,Iowa State University,Computer Science,control,6,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
3700fe-f4cd9d-a2,University of South Florida,Mathematics,control,25,25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
370ffe-0c9f95-45,Virginia Tech,Chemistry,treatment,17,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
372723-9be494-8a,"University of California, Riverside",Physics,control,12,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
374d2a-b3662d-de,Emory University,Mathematics,treatment,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
374dd7-1d0a88-f1,"University of California, Berkeley",Mathematics,treatment,13,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
